"tier";"championName";"championId";"teamPosition";"match_cnt";"win_cnt";"ban_cnt";"pick_cnt";"win_rate";"ban_rate";"pick_rate";"av_kda";"most_priperk1";"most_priperk2";"most_priperk3";"most_priperk4";"most_pristyle";"most_subperk1";"most_subperk2";"most_substyle";"abil_def";"abil_fle";"abil_off";"spell1_1";"spell1_2";"spell1_cnt";"spell1_rate";"spell1_win";"spell2_1";"spell2_2";"spell2_cnt";"spell2_rate";"spell2_win";"skill_build1";"skill_build2";"skill_build3";"skill_cnt";"skill_rate";"skill_win";"item_set1_1";"item_set1_2";"item_set1_3";"item_set1_4";"item_set1_5";"item_set1_6";"item_set1_7";"item_set1_8";"item_set1_cnt";"item_set1_rate";"item_set1_win";"item_set2_1";"item_set2_2";"item_set2_3";"item_set2_4";"item_set2_5";"item_set2_6";"item_set2_7";"item_set2_8";"item_set2_cnt";"item_set2_rate";"item_set2_win";"shoes1";"shoes1_cnt";"shoes1_rate";"shoes1_win";"shoes2";"shoes2_cnt";"shoes2_rate";"shoes2_win";"core1_1";"core1_2";"core1_3";"core1_4";"core1_5";"core1_6";"core1_cnt";"core1_rate";"core1_win";"core2_1";"core2_2";"core2_3";"core2_4";"core2_5";"core2_6";"core2_cnt";"core2_rate";"core2_win";"core3_1";"core3_2";"core3_3";"core3_4";"core3_5";"core3_6";"core3_cnt";"core3_rate";"core3_win"
"em";"Vi";"254";"MIDDLE";2924;1;17;1;1.0;0.0058;0.0003;2.0;"8005";"9111";"9104";"8299";"8000";"8473";"8401";"8400";"5003";"5008";"5005";"14";"4";1;1.0;1.0;"";"";"1";"1";"0";"1";"3";"2";1;1.0;1.0;"1054";"2003";"";"";"";"";"";"";1;1.0;1.0;"";"";"";"";"";"";"";"";1;1.0;0.0;"3111";1;1.0;1.0;"";1;1.0;0.0;"6692";"3071";"3156";"";"";"";"1";1.0;1.0;"";"";"";"";"";"";"1";1.0;0.0;"";"";"";"";"";"";"1";1.0;0.0
"em";"Garen";"86";"MIDDLE";2924;10;45;20;0.5;0.0154;0.0068;4.21;"8010";"9111";"9105";"8299";"8000";"8234";"8275";"8200";"5002";"5008";"5008";"14";"4";13;0.65;0.54;"14";"6";"4";"0.2";"0.75";"3";"1";"2";13;0.65;0.54;"1054";"2003";"3340";"";"";"";"";"";12;0.6;0.58;"1055";"2003";"3340";"";"";"";"";"";3;0.15;0.33;"3006";17;0.85;0.59;"3047";2;0.1;0.0;"6631";"3742";"3053";"";"";"";"3";0.15;1.0;"6631";"3742";"3046";"";"";"";"2";0.1;0.5;"3078";"";"";"";"";"";"2";0.1;0.5
"em";"Lux";"99";"MIDDLE";2924;17;84;49;0.3469;0.0287;0.0168;3.62;"8229";"8226";"8210";"8237";"8200";"8126";"8106";"8100";"5003";"5008";"5008";"12";"4";17;0.35;0.29;"21";"4";"9";"0.18";"0";"3";"1";"2";43;0.88;0.37;"1056";"2003";"2003";"3340";"";"";"";"";21;0.43;0.33;"1056";"2003";"2003";"";"";"";"";"";15;0.31;0.47;"3020";45;0.92;0.38;"3158";2;0.04;0.0;"6655";"";"";"";"";"";"5";0.1;0.4;"6655";"4645";"";"";"";"";"5";0.1;0.4;"6655";"4628";"";"";"";"";"4";0.08;0.0
"em";"Thresh";"412";"MIDDLE";2924;1;166;2;0.5;0.0568;0.0007;1.62;"8439";"8463";"8473";"8242";"8400";"8313";"8345";"8300";"5002";"5008";"5008";"14";"4";2;1.0;0.5;"";"";"1";"0.5";"0";"3";"1";"2";1;0.5;0.0;"3858";"2003";"2003";"3340";"";"";"";"";1;0.5;1.0;"1055";"2003";"";"";"";"";"";"";1;0.5;0.0;"3020";1;0.5;0.0;"";1;0.5;0.0;"3087";"3031";"3094";"";"";"";"1";0.5;0.0;"";"";"";"";"";"";"1";0.5;1.0;"";"";"";"";"";"";"1";0.5;0.0
"em";"Ryze";"13";"MIDDLE";2924;20;3;42;0.4762;0.001;0.0144;2.22;"8230";"8226";"8210";"8232";"8200";"8345";"8347";"8300";"5003";"5008";"5005";"12";"4";41;0.98;0.46;"1";"4";"1";"0.02";"1";"1";"3";"2";41;0.98;0.49;"3070";"2003";"2003";"";"";"";"";"";20;0.48;0.45;"3070";"2003";"2003";"3340";"";"";"";"";11;0.26;0.55;"3020";13;0.31;0.54;"3158";12;0.29;0.58;"6657";"3003";"";"";"";"";"10";0.24;0.5;"6657";"";"";"";"";"";"6";0.14;0.0;"6657";"3003";"3157";"";"";"";"3";0.07;0.67
"em";"Nunu";"20";"MIDDLE";2924;18;17;25;0.72;0.0058;0.0085;5.02;"8112";"8126";"8138";"8135";"8100";"8275";"8232";"8200";"5003";"5008";"5008";"14";"6";18;0.72;0.67;"14";"4";"2";"0.08";"1";"1";"3";"2";23;0.92;0.78;"1056";"2003";"2003";"";"";"";"";"";11;0.44;0.64;"1056";"2003";"2003";"3340";"";"";"";"";5;0.2;0.8;"3020";21;0.84;0.76;"3009";1;0.04;1.0;"6656";"";"";"";"";"";"4";0.16;0.25;"6656";"4645";"";"";"";"";"3";0.12;0.33;"6656";"4628";"3041";"";"";"";"2";0.08;1.0
"em";"MasterYi";"11";"MIDDLE";2924;1;85;5;0.2;0.0291;0.0017;1.31;"8008";"9111";"9104";"8014";"8000";"8444";"8451";"8400";"5002";"5008";"5005";"14";"4";5;1.0;0.2;"";"";"1";"0.2";"0";"1";"3";"2";4;0.8;0.25;"1055";"2003";"3340";"";"";"";"";"";2;0.4;0.5;"1054";"2003";"";"";"";"";"";"";1;0.2;0.0;"3006";4;0.8;0.25;"3047";1;0.2;0.0;"3153";"3124";"6691";"6676";"";"";"1";0.2;1.0;"3153";"6672";"3124";"";"";"";"1";0.2;0.0;"3153";"";"";"";"";"";"1";0.2;0.0
"em";"Lissandra";"127";"MIDDLE";2924;63;62;121;0.5207;0.0212;0.0414;4.04;"8112";"8126";"8138";"8106";"8100";"8226";"8210";"8200";"5003";"5008";"5008";"12";"4";117;0.97;0.53;"14";"4";"4";"0.03";"0.25";"1";"2";"3";97;0.8;0.54;"1056";"2003";"2003";"";"";"";"";"";64;0.53;0.52;"1056";"2003";"2003";"3340";"";"";"";"";39;0.32;0.56;"3020";76;0.63;0.47;"3158";34;0.28;0.62;"6656";"3157";"";"";"";"";"20";0.17;0.75;"6656";"";"";"";"";"";"20";0.17;0.6;"6656";"4645";"";"";"";"";"9";0.07;0.44
"em";"Yone";"777";"MIDDLE";2924;179;414;333;0.5375;0.1416;0.1139;2.67;"8008";"9111";"9104";"8299";"8000";"8444";"8242";"8400";"5003";"5008";"5005";"12";"4";219;0.66;0.53;"14";"4";"66";"0.2";"0.61";"1";"3";"2";303;0.91;0.56;"1054";"2003";"";"";"";"";"";"";100;0.3;0.51;"1054";"2003";"3340";"";"";"";"";"";75;0.23;0.48;"3006";325;0.98;0.54;"3111";4;0.01;0.0;"6672";"3031";"";"";"";"";"57";0.17;0.53;"6672";"";"";"";"";"";"40";0.12;0.35;"6672";"3031";"6673";"";"";"";"24";0.07;0.67
"em";"Tryndamere";"23";"MIDDLE";2924;5;275;11;0.4545;0.094;0.0038;1.86;"8008";"9111";"9104";"8299";"8000";"8242";"8444";"8400";"5002";"5008";"5005";"4";"6";8;0.73;0.5;"14";"4";"1";"0.09";"0";"1";"3";"2";8;0.73;0.5;"1054";"2003";"";"";"";"";"";"";5;0.45;0.6;"1054";"2003";"3340";"";"";"";"";"";3;0.27;0.33;"3006";10;0.91;0.5;"3111";1;0.09;0.0;"6672";"6631";"3046";"3181";"";"";"1";0.09;1.0;"3087";"6671";"3046";"3153";"";"";"1";0.09;1.0;"6672";"6631";"3181";"";"";"";"1";0.09;1.0
