"tier";"championName";"championId";"teamPosition";"match_cnt";"win_cnt";"ban_cnt";"pick_cnt";"win_rate";"ban_rate";"pick_rate";"av_kda";"most_priperk1";"most_priperk2";"most_priperk3";"most_priperk4";"most_pristyle";"most_subperk1";"most_subperk2";"most_substyle";"abil_def";"abil_fle";"abil_off";"spell1_1";"spell1_2";"spell1_cnt";"spell1_rate";"spell1_win";"spell2_1";"spell2_2";"spell2_cnt";"spell2_rate";"spell2_win";"skill_build1";"skill_build2";"skill_build3";"skill_cnt";"skill_rate";"skill_win";"item_set1_1";"item_set1_2";"item_set1_3";"item_set1_4";"item_set1_5";"item_set1_6";"item_set1_7";"item_set1_8";"item_set1_cnt";"item_set1_rate";"item_set1_win";"item_set2_1";"item_set2_2";"item_set2_3";"item_set2_4";"item_set2_5";"item_set2_6";"item_set2_7";"item_set2_8";"item_set2_cnt";"item_set2_rate";"item_set2_win";"shoes1";"shoes1_cnt";"shoes1_rate";"shoes1_win";"shoes2";"shoes2_cnt";"shoes2_rate";"shoes2_win";"core1_1";"core1_2";"core1_3";"core1_4";"core1_5";"core1_6";"core1_cnt";"core1_rate";"core1_win";"core2_1";"core2_2";"core2_3";"core2_4";"core2_5";"core2_6";"core2_cnt";"core2_rate";"core2_win";"core3_1";"core3_2";"core3_3";"core3_4";"core3_5";"core3_6";"core3_cnt";"core3_rate";"core3_win"
"bro";"Udyr";"77";"JUNGLE";3033;41;9;75;0.5467;0.003;0.0247;2.97;"9923";"8143";"8138";"8135";"8100";"8005";"9111";"8200";"5002";"5008";"5005";"11";"6";21;0.28;0.52;"11";"4";"19";"0.25";"0.58";"1";"No sKill";"No sKill";17;0.23;0.53;"1102";"2003";"3340";"";"";"";"";"";24;0.32;0.5;"223184";"";"";"";"";"";"";"";8;0.11;0.75;"3047";22;0.29;0.55;"3009";22;0.29;0.59;"6631";"";"";"";"";"";"5";0.07;0.6;"4637";"";"";"";"";"";"4";0.05;0.5;"4637";"6665";"";"";"";"";"3";0.04;0.67
"bro";"Pantheon";"80";"JUNGLE";3033;142;87;285;0.4982;0.0287;0.094;2.4;"8005";"9111";"9105";"8014";"8000";"8005";"9111";"8100";"5002";"5008";"5008";"14";"4";167;0.59;0.5;"4";"14";"42";"0.15";"0.57";"1";"3";"2";161;0.56;0.51;"1055";"2003";"";"";"";"";"";"";54;0.19;0.54;"1055";"2003";"3340";"";"";"";"";"";52;0.18;0.52;"3047";142;0.5;0.51;"3111";62;0.22;0.52;"6692";"";"";"";"";"";"40";0.14;0.55;"6692";"3071";"";"";"";"";"30";0.11;0.43;"6691";"";"";"";"";"";"13";0.05;0.23
"bro";"FiddleSticks";"9";"JUNGLE";3033;51;16;112;0.4554;0.0053;0.0369;3.25;"8369";"8313";"8321";"8347";"8300";"8369";"8313";"8100";"5002";"5008";"5008";"11";"4";57;0.51;0.35;"14";"4";"21";"0.19";"0.43";"2";"1";"3";71;0.63;0.49;"1102";"2003";"";"";"";"";"";"";31;0.28;0.42;"3850";"2003";"2003";"";"";"";"";"";20;0.18;0.55;"3020";87;0.78;0.47;"3158";3;0.03;0.33;"6653";"";"";"";"";"";"14";0.12;0.43;"3152";"";"";"";"";"";"9";0.08;0.22;"3152";"3157";"";"";"";"";"8";0.07;0.38
"bro";"Rell";"526";"JUNGLE";3033;43;70;78;0.5513;0.0231;0.0257;3.72;"8351";"8306";"8316";"8347";"8300";"8351";"8306";"8400";"5002";"5002";"5007";"14";"4";43;0.55;0.44;"4";"14";"18";"0.23";"0.78";"2";"3";"1";32;0.41;0.47;"3858";"2003";"2003";"3340";"";"";"";"";29;0.37;0.59;"3858";"2003";"2003";"";"";"";"";"";28;0.36;0.46;"3158";27;0.35;0.59;"3047";21;0.27;0.48;"3001";"";"";"";"";"";"18";0.23;0.33;"6667";"";"";"";"";"";"7";0.09;0.43;"3001";"3075";"";"";"";"";"6";0.08;0.67
"bro";"Singed";"27";"JUNGLE";3033;40;6;80;0.5;0.002;0.0264;2.83;"8010";"9111";"9105";"8299";"8000";"8010";"9111";"8200";"5002";"5008";"5008";"2201";"2202";24;0.3;0.38;"6";"4";"16";"0.2";"0.44";"1";"3";"2";72;0.9;0.53;"2050";"";"";"";"";"";"";"";19;0.24;0.32;"1056";"2003";"2003";"";"";"";"";"";7;0.09;0.71;"3009";27;0.34;0.48;"3047";10;0.12;0.8;"3116";"";"";"";"";"";"7";0.09;0.29;"6657";"3116";"";"";"";"";"4";0.05;0.5;"3116";"4637";"6665";"";"";"";"3";0.04;0.67
"bro";"Kayle";"10";"JUNGLE";3033;70;28;134;0.5224;0.0092;0.0442;2.29;"8008";"9111";"9104";"8299";"8000";"8021";"9101";"8400";"5002";"5008";"5005";"12";"4";78;0.58;0.53;"4";"12";"21";"0.16";"0.52";"3";"1";"2";52;0.39;0.56;"1055";"2003";"3340";"";"";"";"";"";20;0.15;0.75;"1083";"2003";"";"";"";"";"";"";18;0.13;0.44;"3006";96;0.72;0.49;"3047";4;0.03;0.5;"3115";"4633";"";"";"";"";"9";0.07;0.44;"3115";"";"";"";"";"";"9";0.07;0.67;"3091";"";"";"";"";"";"7";0.05;0.57
"bro";"Briar";"233";"JUNGLE";3033;137;399;298;0.4597;0.1316;0.0983;2.48;"8010";"9111";"9105";"8014";"8000";"8010";"9111";"8300";"5002";"5008";"5005";"11";"4";184;0.62;0.48;"4";"11";"37";"0.12";"0.54";"2";"1";"3";224;0.75;0.51;"1103";"2003";"";"";"";"";"";"";56;0.19;0.52;"1103";"2003";"3340";"";"";"";"";"";45;0.15;0.51;"3047";175;0.59;0.51;"3111";50;0.17;0.46;"6631";"3071";"";"";"";"";"25";0.08;0.4;"6631";"";"";"";"";"";"22";0.07;0.27;"6631";"3071";"3053";"";"";"";"21";0.07;0.62
"bro";"Vladimir";"8";"JUNGLE";3033;35;30;64;0.5469;0.0099;0.0211;2.56;"8230";"8275";"8210";"8236";"8200";"8230";"8275";"8300";"5001";"5008";"5007";"6";"4";30;0.47;0.53;"14";"4";"7";"0.11";"0.57";"1";"3";"2";54;0.84;0.63;"1056";"2003";"2003";"";"";"";"";"";17;0.27;0.53;"1056";"2003";"2003";"3340";"";"";"";"";14;0.22;0.71;"3020";26;0.41;0.77;"3158";23;0.36;0.52;"4636";"4629";"";"";"";"";"7";0.11;0.57;"4636";"";"";"";"";"";"6";0.09;0.5;"4636";"4629";"3089";"";"";"";"4";0.06;0.75
"bro";"Pyke";"555";"JUNGLE";3033;144;219;293;0.4915;0.0722;0.0966;3.15;"9923";"8126";"8136";"8106";"8100";"9923";"8126";"8400";"5002";"5008";"5008";"14";"4";204;0.7;0.49;"4";"14";"56";"0.19";"0.52";"1";"3";"2";201;0.69;0.52;"3854";"2003";"2003";"";"";"";"";"";136;0.46;0.49;"3854";"2003";"2003";"3340";"";"";"";"";105;0.36;0.53;"3117";216;0.74;0.55;"3158";16;0.05;0.31;"3179";"6691";"";"";"";"";"40";0.14;0.5;"6691";"";"";"";"";"";"26";0.09;0.35;"3179";"";"";"";"";"";"25";0.09;0.4
"bro";"Zac";"154";"JUNGLE";3033;95;42;183;0.5191;0.0138;0.0603;4.3;"8439";"8463";"8429";"8453";"8400";"8439";"8463";"8000";"5002";"5008";"5007";"11";"4";84;0.46;0.6;"4";"11";"33";"0.18";"0.67";"3";"2";"1";108;0.59;0.52;"1103";"2003";"";"";"";"";"";"";34;0.19;0.65;"1103";"2003";"3340";"";"";"";"";"";24;0.13;0.58;"3047";65;0.36;0.55;"3158";59;0.32;0.44;"3068";"";"";"";"";"";"21";0.11;0.48;"6667";"3068";"";"";"";"";"14";0.08;0.29;"3068";"6667";"";"";"";"";"10";0.05;0.6
