matchId,puuid,summonerName,summonerLevel,win,gameMode,gameDuration,teamPosition,championName,championId,champLevel,assists,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,kills,pentaKills,quadraKills,tripleKills,item0,item1,item2,item3,item4,item5,item6,defense,flex,offense,prim1_perk,prim1_var1,prim1_var2,prim1_var3,prim2_perk,prim2_var1,prim2_var2,prim2_var3,prim3_perk,prim3_var1,prim3_var2,prim3_var3,prim4_perk,prim4_var1,prim4_var2,prim4_var3,prim_style,sub1_perk,sub1_var1,sub1_var2,sub1_var3,sub2_perk,sub2_var1,sub2_var2,sub2_var3,sub_style,summoner1Id,summoner2Id,totalDamageDealtToChampions,totalDamageTaken,totalMinionsKilled,totalEnemyJungleMinionsKilled,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced
KR_6671989483,beEY37t_JBE9RKhg4G6I1Skk1kVctkvDEjzITVaWaHLKVUAmdsWhYtMLvq4HRE2rmY1WQQWUMuyJOA,국외봉사,218,True,ARAM,892,,Sett,875,14,10,False,False,False,False,3,0,0,0,3111,3077,6630,1011,1028,0,2052,5002,5008,5005,8010,0,0,0,9111,457,130,0,9105,9,0,0,8299,369,0,0,8000,8444,1002,0,0,8453,206,736,0,8400,32,4,7952,22312,15,0,0,0,0,0
KR_6671989483,beCYe5bWMxtEPNvTN2rFWorkY5DSsrKPrUZNlKLmefjbLu_AoMvMzIb1KxjbyM5Z-v6kLhj8sUKB4w,FOF,355,True,ARAM,892,,Ezreal,81,15,10,False,False,False,False,10,0,0,0,3078,3042,6694,0,0,3158,2052,5002,5008,5005,8128,794,18,0,8139,942,0,0,8138,18,0,0,8106,5,0,0,8100,8009,2928,0,0,8014,477,0,0,8000,32,4,18269,14941,69,0,0,0,0,0
KR_6678621648,Flx7F-5rHdinic-_3HkZLyB5JumfdJt2ZRnrbRpavAK_EkPkIaSrmCLHG6JSw7VQFx2MHnSHDwH1Xw,난 키워서 먹여,118,True,ARAM,1370,,Seraphine,147,18,42,False,False,True,False,7,0,0,1,6620,3040,3158,3116,3165,1026,2052,5002,5008,5008,8214,1387,1772,0,8226,250,200,0,8210,71,0,0,8237,814,0,0,8200,8014,506,0,0,8009,5981,0,0,8000,3,4,16945,38484,39,0,0,0,0,0
KR_6678621648,IqzZHc79qrFxO1MwmDDVgxQNKiyAv3_NFO_jEbAxZ77hByEAliC6xTnOiAZMveIuMVW__3TdkQHi5Q,DFFD,287,True,ARAM,1370,,AurelionSol,136,18,32,False,False,True,False,6,0,0,0,6653,3158,3916,3102,3135,3116,2052,5003,5008,5008,8128,2073,28,0,8126,1762,0,0,8138,30,0,0,8106,5,0,0,8100,8210,23,0,0,8236,48,0,0,8200,3,4,30656,29177,53,0,0,0,0,0
KR_6678621648,P6Ng7UeqLMyHNR6-xKJyX5ytsmOwFquEMvsI6yQaYW726fSLy30O90PgjgbiUO2dIA_HxGRykWfpug,인천꼬막남,206,True,ARAM,1370,,Karthus,30,18,34,False,False,False,False,15,0,0,0,6653,3116,4645,3020,3089,3135,2052,5002,5008,5008,8128,2671,31,0,8126,1159,0,0,8138,30,0,0,8106,5,0,0,8100,8009,6266,0,0,8014,1405,0,0,8000,32,4,50309,27021,89,0,0,0,0,0
KR_6678621648,DSrjoRYYmsmukmR-BUOG3eOUklHebiy7vJ5dXwm2Se6JLl6Bn9NOsUuh1nbLUDuj7rOv6iLSS-JQzA,인생목표위례더힐,425,True,ARAM,1370,,Samira,360,18,9,False,False,False,False,22,0,1,4,6676,6691,3072,3156,3814,3047,0,5002,5008,5005,8010,635,0,0,9111,1517,310,0,9103,13,30,0,8299,1467,0,0,8000,8473,912,0,0,8453,1167,465,0,8400,32,4,29756,32412,93,0,0,0,0,0
KR_6678621648,gOgQfPpzI_IfdR_PzpRVRKN4F-CJaoFf2BQWHd8IjWLTUVOzK8wt9AujZzvAjeVid6bIibJQCqtsPA,그림그리는일벌,498,True,ARAM,1370,,Kayn,141,18,14,False,False,False,True,12,0,0,0,6691,3042,6694,6695,1001,3134,2052,5002,5008,5008,8010,22,0,0,8009,3018,0,0,9105,13,10,0,8299,1103,0,0,8000,8138,18,0,0,8106,5,0,0,8100,32,4,29604,34477,24,0,0,0,0,0
KR_6678621648,kXJMmrACT7Lgl8jUBQbqo1tFoZurepHLXXPJ69FMF24ANFW7bMZ9_vxluk-BVE0H8fU4c-poDi4wmw,로아 롤,497,False,ARAM,1370,,Elise,60,18,25,True,False,False,False,14,0,0,0,6655,3089,4645,3020,3135,3916,2052,5001,5008,5008,8229,2276,0,0,8226,250,289,0,8210,35,0,0,8236,48,0,0,8200,8009,5498,0,0,8014,1238,0,0,8000,4,32,40415,26517,42,0,0,0,0,0
KR_6678621648,v9rQGzPhsHjFQRPWpyZkJHWcnPQXPQnCD_4QIduTWm-_UJj3_4uKTb7LAxXfjWg92UIWG9ww5M9mSg,도서관전공책도둑,516,False,ARAM,1370,,Ezreal,81,18,17,False,False,False,False,6,0,0,0,3508,3158,6655,3042,3089,0,2052,5002,5008,5005,8369,696,555,0,8304,4,3,0,8321,3,0,0,8347,0,0,0,8300,8014,639,0,0,8009,2139,0,0,8000,1,4,20225,23461,67,0,0,0,0,0
KR_6678621648,b733WWQlvPowWCYWUIiRtPZSDHrHT_0XJc-sa-9oB0SzQUJNfRlJqQIxv1chBoxzL7Q9gt2yyqcYog,국영수,343,False,ARAM,1370,,KogMaw,96,18,26,True,False,False,False,15,0,1,1,3040,6653,3135,3089,4645,0,2052,5002,5008,5008,8229,3505,0,0,8226,250,1426,0,8233,8,0,0,8236,48,0,0,8200,8009,8005,0,0,8014,1429,0,0,8000,6,4,43375,29484,60,0,0,0,0,0
