"tier";"championName";"championId";"teamPosition";"match_cnt";"win_cnt";"ban_cnt";"pick_cnt";"win_rate";"ban_rate";"pick_rate";"av_kda";"most_priperk1";"most_priperk2";"most_priperk3";"most_priperk4";"most_pristyle";"most_subperk1";"most_subperk2";"most_substyle";"abil_def";"abil_fle";"abil_off";"spell1_1";"spell1_2";"spell1_cnt";"spell1_rate";"spell1_win";"spell2_1";"spell2_2";"spell2_cnt";"spell2_rate";"spell2_win";"skill_build1";"skill_build2";"skill_build3";"skill_cnt";"skill_rate";"skill_win";"item_set1_1";"item_set1_2";"item_set1_3";"item_set1_4";"item_set1_5";"item_set1_6";"item_set1_7";"item_set1_8";"item_set1_cnt";"item_set1_rate";"item_set1_win";"item_set2_1";"item_set2_2";"item_set2_3";"item_set2_4";"item_set2_5";"item_set2_6";"item_set2_7";"item_set2_8";"item_set2_cnt";"item_set2_rate";"item_set2_win";"shoes1";"shoes1_cnt";"shoes1_rate";"shoes1_win";"shoes2";"shoes2_cnt";"shoes2_rate";"shoes2_win";"core1_1";"core1_2";"core1_3";"core1_4";"core1_5";"core1_6";"core1_cnt";"core1_rate";"core1_win";"core2_1";"core2_2";"core2_3";"core2_4";"core2_5";"core2_6";"core2_cnt";"core2_rate";"core2_win";"core3_1";"core3_2";"core3_3";"core3_4";"core3_5";"core3_6";"core3_cnt";"core3_rate";"core3_win"
"chall";"MonkeyKing";"62";"TOP";1912;1;1;2;0.5;0.0005;0.001;2.08;"8010";"9111";"9104";"8299";"8000";"8010";"9111";"8400";"5002";"5008";"5008";"4";"12";1;0.5;1.0;"12";"4";"1";"0.5";"0";"1";"3";"2";1;0.5;1.0;"1054";"2003";"3340";"";"";"";"";"";2;1.0;0.5;"";"";"";"";"";"";"";"";1;0.5;0.0;"3111";1;0.5;1.0;"3047";1;0.5;0.0;"6632";"3071";"";"";"";"";"1";0.5;1.0;"3074";"";"";"";"";"";"1";0.5;0.0;"";"";"";"";"";"";"1";0.5;0.0
"chall";"Rakan";"497";"TOP";1912;0;288;1;0.0;0.1506;0.0005;1.33;"8437";"8401";"8444";"8242";"8400";"8437";"8401";"8300";"5002";"5008";"5005";"12";"6";1;1.0;0.0;"";"";"1";"1";"0";"1";"2";"3";1;1.0;0.0;"1054";"2003";"3340";"";"";"";"";"";1;1.0;0.0;"";"";"";"";"";"";"";"";1;1.0;0.0;"";0;0.0;0.0;"";0;0.0;0.0;"3068";"";"";"";"";"";"1";1.0;0.0;"";"";"";"";"";"";"1";1.0;0.0;"";"";"";"";"";"";"1";1.0;0.0
"chall";"Volibear";"106";"TOP";1912;5;4;20;0.25;0.0021;0.0105;1.33;"8008";"8009";"9104";"8299";"8000";"8008";"8009";"8400";"5002";"5008";"5005";"6";"12";12;0.6;0.25;"12";"6";"6";"0.3";"0.17";"2";"1";"3";14;0.7;0.29;"1056";"2003";"2003";"";"";"";"";"";16;0.8;0.25;"1056";"2003";"2003";"3340";"";"";"";"";3;0.15;0.0;"3047";9;0.45;0.33;"3158";6;0.3;0.17;"4633";"";"";"";"";"";"4";0.2;0.0;"6662";"";"";"";"";"";"3";0.15;0.67;"6662";"3065";"";"";"";"";"3";0.15;0.0
"chall";"Draven";"119";"TOP";1912;1;705;1;1.0;0.3687;0.0005;2.83;"8008";"8009";"9103";"8299";"8000";"8008";"8009";"8200";"5003";"5008";"5005";"4";"6";1;1.0;1.0;"";"";"1";"1";"0";"1";"2";"3";1;1.0;1.0;"1055";"2003";"";"";"";"";"";"";1;1.0;1.0;"";"";"";"";"";"";"";"";1;1.0;0.0;"3009";1;1.0;1.0;"";1;1.0;0.0;"3508";"3074";"3031";"";"";"";"1";1.0;1.0;"";"";"";"";"";"";"1";1.0;0.0;"";"";"";"";"";"";"1";1.0;0.0
"chall";"Quinn";"133";"TOP";1912;52;65;95;0.5474;0.034;0.0497;3.02;"8021";"8009";"9104";"8017";"8000";"8021";"8009";"8200";"5002";"5008";"5005";"14";"4";65;0.68;0.51;"4";"14";"16";"0.17";"0.62";"2";"1";"3";73;0.77;0.53;"1036";"2031";"3340";"";"";"";"";"";57;0.6;0.53;"1036";"2031";"";"";"";"";"";"";17;0.18;0.47;"3006";73;0.77;0.53;"3009";10;0.11;0.8;"3095";"";"";"";"";"";"13";0.14;0.46;"3095";"6671";"";"";"";"";"11";0.12;0.55;"3095";"3091";"";"";"";"";"9";0.09;0.44
"chall";"Syndra";"134";"TOP";1912;0;31;1;0.0;0.0162;0.0005;0.33;"8214";"8226";"8210";"8237";"8200";"8214";"8226";"8300";"5002";"5008";"5005";"12";"4";1;1.0;0.0;"";"";"1";"1";"0";"1";"No skill";"No skill";1;1.0;0.0;"1056";"2003";"2003";"3340";"";"";"";"";1;1.0;0.0;"";"";"";"";"";"";"";"";1;1.0;0.0;"3020";1;1.0;0.0;"";1;1.0;0.0;"";"";"";"";"";"";"";0.0;0.0;"";"";"";"";"";"";"";0.0;0.0;"";"";"";"";"";"";"";0.0;0.0
"chall";"Maokai";"57";"TOP";1912;11;2;23;0.4783;0.001;0.012;3.74;"8230";"8226";"8210";"8237";"8200";"8230";"8226";"8400";"5003";"5003";"5005";"4";"12";12;0.52;0.5;"6";"12";"5";"0.22";"0.6";"1";"2";"3";16;0.7;0.62;"1054";"2003";"3340";"";"";"";"";"";5;0.22;0.6;"1056";"2003";"2003";"";"";"";"";"";4;0.17;0.25;"3158";15;0.65;0.47;"3111";4;0.17;1.0;"3001";"";"";"";"";"";"4";0.17;0.75;"3068";"";"";"";"";"";"4";0.17;0.25;"6662";"";"";"";"";"";"3";0.13;0.0
"chall";"Gnar";"150";"TOP";1912;61;19;108;0.5648;0.0099;0.0565;2.51;"8021";"9111";"9104";"8299";"8000";"8021";"9111";"8400";"5002";"5008";"5005";"12";"4";80;0.74;0.59;"4";"12";"27";"0.25";"0.48";"1";"2";"3";92;0.85;0.62;"1054";"2003";"";"";"";"";"";"";26;0.24;0.62;"1055";"2003";"";"";"";"";"";"";23;0.21;0.48;"3047";70;0.65;0.59;"3111";25;0.23;0.52;"3078";"";"";"";"";"";"30";0.28;0.63;"3078";"3071";"";"";"";"";"14";0.13;0.36;"3078";"3181";"";"";"";"";"6";0.06;0.67
"chall";"Skarner";"72";"TOP";1912;0;0;1;0.0;0.0;0.0005;3.1;"8008";"9111";"9104";"8299";"8000";"8008";"9111";"8400";"5002";"5003";"5007";"6";"12";1;1.0;0.0;"";"";"1";"1";"0";"3";"1";"2";1;1.0;0.0;"1054";"2003";"3070";"2003";"2003";"";"";"";1;1.0;0.0;"";"";"";"";"";"";"";"";1;1.0;0.0;"3158";1;1.0;0.0;"";1;1.0;0.0;"3078";"3004";"6333";"3143";"3075";"8001";"1";1.0;0.0;"";"";"";"";"";"";"1";1.0;0.0;"";"";"";"";"";"";"1";1.0;0.0
"chall";"Briar";"233";"TOP";1912;2;736;5;0.4;0.3849;0.0026;1.65;"8008";"9101";"9104";"8299";"8000";"8005";"9111";"8400";"5002";"5008";"5005";"6";"14";2;0.4;0.5;"6";"3";"1";"0.2";"1";"2";"1";"3";4;0.8;0.25;"1055";"2003";"";"";"";"";"";"";2;0.4;0.0;"1055";"2003";"3340";"1036";"2031";"3340";"";"";1;0.2;1.0;"3047";4;0.8;0.5;"3111";1;0.2;0.0;"3153";"";"";"";"";"";"1";0.2;1.0;"3153";"6675";"";"";"";"";"1";0.2;1.0;"3153";"6630";"3071";"";"";"";"1";0.2;0.0
