"tier";"championName";"championId";"teamPosition";"match_cnt";"win_cnt";"ban_cnt";"pick_cnt";"win_rate";"ban_rate";"pick_rate";"av_kda";"most_priperk1";"most_priperk2";"most_priperk3";"most_priperk4";"most_pristyle";"most_subperk1";"most_subperk2";"most_substyle";"abil_def";"abil_fle";"abil_off";"spell1_1";"spell1_2";"spell1_cnt";"spell1_rate";"spell1_win";"spell2_1";"spell2_2";"spell2_cnt";"spell2_rate";"spell2_win";"skill_build1";"skill_build2";"skill_build3";"skill_cnt";"skill_rate";"skill_win";"item_set1_1";"item_set1_2";"item_set1_3";"item_set1_4";"item_set1_5";"item_set1_6";"item_set1_7";"item_set1_8";"item_set1_cnt";"item_set1_rate";"item_set1_win";"item_set2_1";"item_set2_2";"item_set2_3";"item_set2_4";"item_set2_5";"item_set2_6";"item_set2_7";"item_set2_8";"item_set2_cnt";"item_set2_rate";"item_set2_win";"shoes1";"shoes1_cnt";"shoes1_rate";"shoes1_win";"shoes2";"shoes2_cnt";"shoes2_rate";"shoes2_win";"core1_1";"core1_2";"core1_3";"core1_4";"core1_5";"core1_6";"core1_cnt";"core1_rate";"core1_win";"core2_1";"core2_2";"core2_3";"core2_4";"core2_5";"core2_6";"core2_cnt";"core2_rate";"core2_win";"core3_1";"core3_2";"core3_3";"core3_4";"core3_5";"core3_6";"core3_cnt";"core3_rate";"core3_win"
"dia";"Gangplank";"";"";659;35;0;62;0.5645;0.0;0.0941;3.99;"8128";"8126";"8138";"8106";"8100";"8128";"8126";"8000";"5002";"5008";"5008";"32";"4";31;0.5;0.52;"4";"32";"17";"0.27";"0.71";"1";"3";"2";50;0.81;0.52;"3057";"1036";"1036";"";"";"";"";"";40;0.65;0.62;"3057";"1018";"2003";"2003";"";"";"";"";5;0.08;0.4;"3158";47;0.76;0.55;"3111";7;0.11;0.43;"3508";"6675";"6676";"";"";"";"8";0.13;0.62;"3508";"6675";"";"";"";"";"3";0.05;1.0;"3508";"6676";"6675";"3036";"6696";"";"2";0.03;0.5
"dia";"Caitlyn";"";"";659;34;0;90;0.3778;0.0;0.1366;3.79;"8008";"8009";"9103";"8014";"8000";"8008";"8009";"8100";"5002";"5008";"5005";"6";"4";29;0.32;0.45;"1";"4";"21";"0.23";"0.43";"1";"2";"3";55;0.61;0.38;"6670";"2003";"2003";"";"";"";"";"";26;0.29;0.42;"3134";"1001";"";"";"";"";"";"";23;0.26;0.3;"3006";57;0.63;0.4;"3158";20;0.22;0.4;"6672";"3031";"3094";"";"";"";"5";0.06;0.8;"6691";"6696";"6676";"";"";"";"3";0.03;0.67;"6672";"6671";"3036";"";"";"";"2";0.02;0.5
"dia";"Lux";"";"";659;36;0;75;0.48;0.0;0.1138;5.44;"8128";"8126";"8138";"8106";"8100";"8128";"8126";"8000";"5002";"5008";"5008";"13";"4";20;0.27;0.5;"3";"4";"19";"0.25";"0.47";"3";"1";"2";58;0.77;0.52;"3802";"1001";"";"";"";"";"";"";61;0.81;0.49;"3802";"2031";"";"";"";"";"";"";4;0.05;0.25;"3020";69;0.92;0.48;"3158";3;0.04;0.33;"6655";"4645";"3089";"";"";"";"7";0.09;0.57;"6655";"4645";"4628";"";"";"";"4";0.05;0.5;"6655";"4628";"";"";"";"";"3";0.04;0.67
"dia";"Tristana";"";"";659;19;0;40;0.475;0.0;0.0607;2.99;"8008";"9111";"9104";"8014";"8000";"8008";"9111";"8100";"5002";"5008";"5005";"1";"4";16;0.4;0.62;"7";"4";"8";"0.2";"0.25";"3";"1";"2";27;0.68;0.48;"6670";"2003";"2003";"";"";"";"";"";14;0.35;0.43;"6670";"";"";"";"";"";"";"";10;0.25;0.5;"3006";32;0.8;0.47;"3111";4;0.1;0.5;"6672";"6675";"3072";"";"";"";"3";0.07;0.33;"6672";"6675";"3072";"3036";"";"";"3";0.07;0.67;"6672";"6675";"";"";"";"";"2";0.05;0.0
"dia";"Samira";"";"";659;26;0;50;0.52;0.0;0.0759;2.84;"8010";"9111";"9103";"8014";"8000";"8010";"9111";"8100";"5002";"5008";"5005";"32";"4";30;0.6;0.5;"4";"32";"8";"0.16";"0.5";"1";"3";"2";36;0.72;0.56;"3134";"1001";"";"";"";"";"";"";29;0.58;0.52;"1038";"2003";"2003";"";"";"";"";"";4;0.08;0.25;"3111";20;0.4;0.4;"3047";15;0.3;0.53;"6676";"6691";"6673";"";"";"";"3";0.06;0.67;"6691";"6676";"6673";"3072";"";"";"3";0.06;0.33;"6691";"6676";"6673";"3036";"6333";"";"2";0.04;0.5
"dia";"Akali";"";"";659;26;0;52;0.5;0.0;0.0789;3.16;"8010";"8009";"9105";"8014";"8000";"8010";"8009";"8100";"5002";"5008";"5008";"32";"4";33;0.63;0.42;"4";"32";"16";"0.31";"0.69";"1";"3";"2";32;0.62;0.47;"3145";"1001";"2003";"";"";"";"";"";14;0.27;0.29;"3145";"1001";"";"";"";"";"";"";8;0.15;0.5;"3020";39;0.75;0.49;"3111";11;0.21;0.55;"4636";"4645";"3157";"3135";"";"";"3";0.06;0.33;"3152";"4645";"3089";"";"";"";"2";0.04;0.5;"3152";"";"";"";"";"";"2";0.04;0.5
"dia";"Rakan";"";"";659;15;0;30;0.5;0.0;0.0455;5.46;"8465";"8463";"8473";"8242";"8400";"8465";"8463";"8100";"5002";"5008";"5008";"32";"4";23;0.77;0.57;"4";"32";"5";"0.17";"0.4";"2";"3";"1";18;0.6;0.61;"2051";"3070";"2003";"";"";"";"";"";10;0.33;0.5;"3105";"2031";"";"";"";"";"";"";4;0.13;0.5;"3111";20;0.67;0.5;"3158";5;0.17;0.2;"6667";"3119";"";"";"";"";"3";0.1;0.33;"6667";"3119";"3083";"";"";"";"3";0.1;0.67;"6665";"3119";"4401";"";"";"";"2";0.07;0.5
"dia";"Ekko";"";"";659;26;0;47;0.5532;0.0;0.0713;3.24;"8128";"8143";"8138";"8106";"8100";"8128";"8143";"8000";"5002";"5008";"5008";"32";"4";36;0.77;0.56;"4";"32";"10";"0.21";"0.5";"1";"3";"2";36;0.77;0.56;"3145";"1001";"2003";"";"";"";"";"";26;0.55;0.58;"3145";"1001";"";"";"";"";"";"";6;0.13;0.17;"3020";34;0.72;0.53;"3111";5;0.11;0.6;"3152";"3100";"4645";"";"";"";"3";0.06;0.0;"3152";"3157";"3100";"";"";"";"2";0.04;0.5;"3152";"3100";"";"";"";"";"2";0.04;1.0
"dia";"Janna";"";"";659;21;0;45;0.4667;0.0;0.0683;6.71;"8351";"8304";"8321";"8347";"8300";"8351";"8304";"8000";"5002";"5008";"5008";"3";"4";25;0.56;0.48;"4";"3";"9";"0.2";"0.33";"1";"3";"2";27;0.6;0.48;"4642";"3070";"2003";"";"";"";"";"";17;0.38;0.53;"3070";"4642";"2003";"";"";"";"";"";4;0.09;0.5;"3158";32;0.71;0.5;"3020";6;0.13;0.17;"6655";"4628";"";"";"";"";"3";0.07;0.0;"6617";"4005";"3504";"3003";"";"";"2";0.04;0.5;"6617";"3107";"";"";"";"";"2";0.04;0.0
"dia";"Jayce";"";"";659;40;0;71;0.5634;0.0;0.1077;4.05;"8128";"8139";"8138";"8135";"8100";"8128";"8139";"8000";"5002";"5008";"5008";"32";"4";32;0.45;0.5;"4";"32";"12";"0.17";"0.58";"1";"3";"2";32;0.45;0.62;"3070";"1036";"1036";"1001";"";"";"";"";18;0.25;0.61;"3070";"1036";"1036";"";"";"";"";"";11;0.15;0.45;"3158";56;0.79;0.55;"3111";5;0.07;0.8;"6691";"3004";"6694";"";"";"";"5";0.07;0.4;"6691";"3004";"6676";"";"";"";"4";0.06;0.0;"6691";"3004";"6694";"3161";"";"";"3";0.04;0.67
"dia";"Viego";"";"";659;23;0;40;0.575;0.0;0.0607;3.37;"8010";"9111";"9104";"8014";"8000";"8010";"9111";"8100";"5002";"5008";"5005";"32";"4";28;0.7;0.57;"4";"32";"9";"0.23";"0.56";"1";"3";"2";30;0.75;0.63;"3057";"1036";"1001";"2003";"";"";"";"";13;0.33;0.62;"3057";"1036";"1036";"";"";"";"";"";8;0.2;0.5;"3111";25;0.62;0.6;"3047";13;0.33;0.54;"6632";"3153";"";"";"";"";"3";0.07;0.67;"6632";"3153";"6333";"";"";"";"3";0.07;0.33;"6632";"3153";"3091";"";"";"";"3";0.07;1.0
"dia";"Talon";"";"";659;9;0;27;0.3333;0.0;0.041;2.72;"8112";"8143";"8138";"8106";"8100";"8112";"8143";"8000";"5002";"5008";"5008";"32";"4";16;0.59;0.25;"4";"32";"9";"0.33";"0.44";"2";"1";"3";19;0.7;0.37;"3134";"1001";"";"";"";"";"";"";9;0.33;0.56;"3070";"1036";"1036";"1001";"";"";"";"";5;0.19;0.2;"3158";14;0.52;0.43;"3111";8;0.3;0.25;"6691";"6676";"6696";"";"";"";"2";0.07;0.5;"6630";"3071";"";"";"";"";"1";0.04;0.0;"6692";"6696";"6693";"3071";"3074";"";"1";0.04;1.0
