"tier";"championName";"championId";"teamPosition";"match_cnt";"win_cnt";"ban_cnt";"pick_cnt";"win_rate";"ban_rate";"pick_rate";"av_kda";"most_priperk1";"most_priperk2";"most_priperk3";"most_priperk4";"most_pristyle";"most_subperk1";"most_subperk2";"most_substyle";"abil_def";"abil_fle";"abil_off";"spell1_1";"spell1_2";"spell1_cnt";"spell1_rate";"spell1_win";"spell2_1";"spell2_2";"spell2_cnt";"spell2_rate";"spell2_win";"skill_build1";"skill_build2";"skill_build3";"skill_cnt";"skill_rate";"skill_win";"item_set1_1";"item_set1_2";"item_set1_3";"item_set1_4";"item_set1_5";"item_set1_6";"item_set1_7";"item_set1_8";"item_set1_cnt";"item_set1_rate";"item_set1_win";"item_set2_1";"item_set2_2";"item_set2_3";"item_set2_4";"item_set2_5";"item_set2_6";"item_set2_7";"item_set2_8";"item_set2_cnt";"item_set2_rate";"item_set2_win";"shoes1";"shoes1_cnt";"shoes1_rate";"shoes1_win";"shoes2";"shoes2_cnt";"shoes2_rate";"shoes2_win";"core1_1";"core1_2";"core1_3";"core1_4";"core1_5";"core1_6";"core1_cnt";"core1_rate";"core1_win";"core2_1";"core2_2";"core2_3";"core2_4";"core2_5";"core2_6";"core2_cnt";"core2_rate";"core2_win";"core3_1";"core3_2";"core3_3";"core3_4";"core3_5";"core3_6";"core3_cnt";"core3_rate";"core3_win"
"dia";"Udyr";"77";"MIDDLE";2846;1;8;1;1.0;0.0028;0.0004;0.0;"8437";"8401";"8444";"8453";"8400";"8437";"8401";"8300";"5003";"5008";"5008";"12";"6";1;1.0;1.0;"";"";"1";"1";"0";"2";"No skill";"No skill";1;1.0;1.0;"3070";"2003";"2003";"";"";"";"";"";1;1.0;1.0;"";"";"";"";"";"";"";"";1;1.0;0.0;"3111";1;1.0;1.0;"";1;1.0;0.0;"";"";"";"";"";"";"";0.0;0.0;"";"";"";"";"";"";"";0.0;0.0;"";"";"";"";"";"";"";0.0;0.0
"dia";"Velkoz";"161";"MIDDLE";2846;2;3;5;0.4;0.0011;0.0018;4.24;"8229";"8226";"8210";"8237";"8200";"8229";"8226";"8100";"5003";"5008";"5005";"21";"4";3;0.6;0.67;"6";"4";"1";"0.2";"0";"2";"1";"3";3;0.6;0.33;"1056";"2003";"2003";"3340";"";"";"";"";4;0.8;0.25;"2003";"1056";"2003";"3340";"";"";"";"";1;0.2;1.0;"3158";3;0.6;0.67;"3111";1;0.2;0.0;"4644";"4628";"3089";"";"";"";"1";0.2;1.0;"6653";"";"";"";"";"";"1";0.2;1.0;"6653";"4628";"";"";"";"";"1";0.2;0.0
"dia";"Fiora";"114";"MIDDLE";2846;2;352;3;0.6667;0.1237;0.0011;4.41;"8010";"9111";"9104";"8299";"8000";"8010";"9111";"8400";"5002";"5008";"5005";"12";"4";2;0.67;0.5;"4";"12";"1";"0.33";"1";"1";"3";"2";3;1.0;0.67;"1055";"2003";"";"";"";"";"";"";1;0.33;1.0;"1054";"2003";"";"";"";"";"";"";1;0.33;1.0;"3158";2;0.67;0.5;"3111";1;0.33;1.0;"6632";"3161";"";"";"";"";"1";0.33;1.0;"6632";"3074";"";"";"";"";"1";0.33;1.0;"6632";"3181";"3074";"";"";"";"1";0.33;0.0
"dia";"Kennen";"85";"MIDDLE";2846;4;77;7;0.5714;0.0271;0.0025;3.73;"8112";"8139";"8138";"8106";"8100";"8112";"8139";"8200";"5002";"5008";"5005";"14";"4";3;0.43;0.33;"12";"4";"3";"0.43";"0.67";"1";"2";"3";5;0.71;0.4;"1055";"2003";"";"";"";"";"";"";2;0.29;1.0;"1055";"2003";"3340";"";"";"";"";"";2;0.29;0.0;"3020";7;1.0;0.57;"";1;0.14;0.0;"3152";"";"";"";"";"";"2";0.29;1.0;"3152";"4645";"3157";"";"";"";"2";0.29;0.0;"3152";"4645";"3157";"3165";"";"";"1";0.14;1.0
"dia";"Evelynn";"28";"MIDDLE";2846;1;65;1;1.0;0.0228;0.0004;2.3;"8010";"8009";"9105";"8299";"8000";"8010";"8009";"8100";"5002";"5008";"5008";"4";"14";1;1.0;1.0;"";"";"1";"1";"0";"1";"2";"3";1;1.0;1.0;"1056";"2003";"2003";"3340";"";"";"";"";1;1.0;1.0;"";"";"";"";"";"";"";"";1;1.0;0.0;"3158";1;1.0;1.0;"";1;1.0;0.0;"3152";"3089";"3102";"3041";"";"";"1";1.0;1.0;"";"";"";"";"";"";"1";1.0;0.0;"";"";"";"";"";"";"1";1.0;0.0
"dia";"Nautilus";"111";"MIDDLE";2846;0;543;1;0.0;0.1908;0.0004;1.6;"8439";"8401";"8429";"8242";"8400";"8439";"8401";"8200";"5002";"5008";"5005";"12";"4";1;1.0;0.0;"";"";"1";"1";"0";"3";"No skill";"No skill";1;1.0;0.0;"2033";"";"";"";"";"";"";"";1;1.0;0.0;"";"";"";"";"";"";"";"";1;1.0;0.0;"3111";1;1.0;0.0;"";1;1.0;0.0;"6657";"";"";"";"";"";"1";1.0;0.0;"";"";"";"";"";"";"1";1.0;0.0;"";"";"";"";"";"";"1";1.0;0.0
"dia";"Ziggs";"115";"MIDDLE";2846;6;0;13;0.4615;0.0;0.0046;2.22;"8229";"8226";"8210";"8237";"8200";"8229";"8226";"8300";"5003";"5008";"5008";"12";"4";7;0.54;0.43;"4";"12";"6";"0.46";"0.5";"1";"3";"2";7;0.54;0.57;"1056";"2003";"2003";"3340";"";"";"";"";5;0.38;0.6;"1056";"2003";"2003";"";"";"";"";"";4;0.31;0.25;"3020";11;0.85;0.55;"";1;0.08;0.0;"6653";"";"";"";"";"";"4";0.31;0.25;"6653";"3003";"";"";"";"";"2";0.15;0.0;"6655";"3041";"4628";"";"";"";"1";0.08;1.0
"dia";"Draven";"119";"MIDDLE";2846;1;322;2;0.5;0.1131;0.0007;1.81;"8437";"8446";"8473";"8242";"8400";"8437";"8446";"8000";"5003";"5008";"5005";"4";"21";1;0.5;1.0;"12";"4";"1";"0.5";"0";"1";"2";"3";2;1.0;0.5;"1055";"2003";"";"";"";"";"";"";2;1.0;0.5;"";"";"";"";"";"";"";"";1;0.5;0.0;"3111";1;0.5;1.0;"3006";1;0.5;0.0;"3508";"";"";"";"";"";"1";0.5;1.0;"3078";"6676";"3036";"";"";"";"1";0.5;0.0;"";"";"";"";"";"";"1";0.5;0.0
"dia";"Syndra";"134";"MIDDLE";2846;54;21;125;0.432;0.0074;0.0439;2.71;"8369";"8304";"8316";"8347";"8300";"8369";"8304";"8200";"5003";"5008";"5005";"12";"4";89;0.71;0.44;"4";"12";"28";"0.22";"0.46";"1";"2";"3";98;0.78;0.46;"1056";"2003";"2003";"";"";"";"";"";55;0.44;0.49;"1056";"2003";"2003";"3340";"";"";"";"";49;0.39;0.39;"3020";103;0.82;0.44;"3158";8;0.06;0.5;"6655";"";"";"";"";"";"23";0.18;0.39;"6655";"4645";"";"";"";"";"18";0.14;0.17;"6655";"4645";"3157";"";"";"";"8";0.06;0.38
"dia";"Quinn";"133";"MIDDLE";2846;3;88;4;0.75;0.0309;0.0014;3.78;"8112";"8126";"8138";"8135";"8100";"8112";"8126";"8200";"5002";"5008";"5005";"14";"4";3;0.75;0.67;"4";"14";"1";"0.25";"1";"1";"2";"3";1;0.25;1.0;"1055";"2003";"";"";"";"";"";"";2;0.5;0.5;"1036";"2031";"";"";"";"";"";"";1;0.25;1.0;"3006";3;0.75;1.0;"";1;0.25;0.0;"3142";"3095";"6676";"";"";"";"1";0.25;1.0;"3087";"6671";"6673";"";"";"";"1";0.25;1.0;"3087";"";"";"";"";"";"1";0.25;1.0
