"tier";"championName";"championId";"teamPosition";"match_cnt";"win_cnt";"ban_cnt";"pick_cnt";"win_rate";"ban_rate";"pick_rate";"av_kda";"most_priperk1";"most_priperk2";"most_priperk3";"most_priperk4";"most_pristyle";"most_subperk1";"most_subperk2";"most_substyle";"abil_def";"abil_fle";"abil_off";"spell1_1";"spell1_2";"spell1_cnt";"spell1_rate";"spell1_win";"spell2_1";"spell2_2";"spell2_cnt";"spell2_rate";"spell2_win";"skill_build1";"skill_build2";"skill_build3";"skill_cnt";"skill_rate";"skill_win";"item_set1_1";"item_set1_2";"item_set1_3";"item_set1_4";"item_set1_5";"item_set1_6";"item_set1_7";"item_set1_8";"item_set1_cnt";"item_set1_rate";"item_set1_win";"item_set2_1";"item_set2_2";"item_set2_3";"item_set2_4";"item_set2_5";"item_set2_6";"item_set2_7";"item_set2_8";"item_set2_cnt";"item_set2_rate";"item_set2_win";"shoes1";"shoes1_cnt";"shoes1_rate";"shoes1_win";"shoes2";"shoes2_cnt";"shoes2_rate";"shoes2_win";"core1_1";"core1_2";"core1_3";"core1_4";"core1_5";"core1_6";"core1_cnt";"core1_rate";"core1_win";"core2_1";"core2_2";"core2_3";"core2_4";"core2_5";"core2_6";"core2_cnt";"core2_rate";"core2_win";"core3_1";"core3_2";"core3_3";"core3_4";"core3_5";"core3_6";"core3_cnt";"core3_rate";"core3_win"
"iron";"Jayce";"126";"MIDDLE";3079;23;52;45;0.5111;0.0169;0.0146;2.09;"8230";"8226";"8233";"8236";"8200";"8230";"8226";"8300";"5003";"5008";"5008";"12";"4";31;0.69;0.48;"4";"12";"7";"0.16";"0.43";"1";"2";"3";31;0.69;0.48;"1055";"2003";"";"";"";"";"";"";13;0.29;0.46;"1055";"2003";"3340";"";"";"";"";"";13;0.29;0.46;"3158";21;0.47;0.43;"3111";13;0.29;0.62;"6692";"";"";"";"";"";"6";0.13;0.33;"6692";"3004";"";"";"";"";"5";0.11;0.2;"6691";"3004";"";"";"";"";"4";0.09;0.25
"iron";"Bard";"432";"MIDDLE";3079;2;5;3;0.6667;0.0016;0.001;6.68;"8021";"8009";"9104";"8014";"8000";"8021";"8009";"8300";"5002";"5008";"5005";"14";"4";2;0.67;0.5;"12";"4";"1";"0.33";"1";"1";"2";"3";3;1.0;0.67;"1083";"2003";"";"";"";"";"";"";1;0.33;1.0;"1103";"2003";"3340";"";"";"";"";"";1;0.33;1.0;"3006";2;0.67;0.5;"3020";1;0.33;1.0;"3087";"3094";"3124";"";"";"";"1";0.33;1.0;"3087";"6675";"6672";"3508";"";"";"1";0.33;1.0;"6672";"3094";"";"";"";"";"1";0.33;0.0
"iron";"RekSai";"421";"MIDDLE";3079;0;118;1;0.0;0.0383;0.0003;0.0;"8010";"9111";"9104";"8014";"8000";"8010";"9111";"8300";"5002";"5008";"5005";"11";"4";1;1.0;0.0;"";"";"1";"1";"0";"";"";"";0;0.0;0.0;"1101";"3340";"3364";"3340";"3364";"";"";"";1;1.0;0.0;"";"";"";"";"";"";"";"";1;1.0;0.0;"";0;0.0;0.0;"";0;0.0;0.0;"";"";"";"";"";"";"";0.0;0.0;"";"";"";"";"";"";"";0.0;0.0;"";"";"";"";"";"";"";0.0;0.0
"iron";"Nilah";"895";"MIDDLE";3079;2;43;2;1.0;0.014;0.0006;1.98;"8008";"9111";"9103";"8299";"8000";"8008";"9111";"8100";"5002";"5008";"5005";"14";"6";1;0.5;1.0;"6";"4";"1";"0.5";"1";"1";"3";"2";2;1.0;1.0;"1055";"2003";"";"";"";"";"";"";1;0.5;1.0;"2003";"1054";"";"";"";"";"";"";1;0.5;1.0;"3006";2;1.0;1.0;"";1;0.5;0.0;"6676";"";"";"";"";"";"1";0.5;1.0;"3074";"6675";"";"";"";"";"1";0.5;1.0;"";"";"";"";"";"";"1";0.5;0.0
"iron";"Gragas";"79";"MIDDLE";3079;1;10;2;0.5;0.0032;0.0006;3.5;"8229";"8226";"8210";"8237";"8200";"8229";"8226";"8300";"5002";"5008";"5008";"12";"4";2;1.0;0.5;"";"";"1";"0.5";"0";"1";"2";"3";1;0.5;1.0;"1056";"2003";"2003";"";"";"";"";"";1;0.5;1.0;"1056";"2003";"2003";"3340";"";"";"";"";1;0.5;0.0;"3047";1;0.5;1.0;"3158";1;0.5;0.0;"6656";"4629";"3157";"3110";"";"";"1";0.5;1.0;"6656";"3119";"";"";"";"";"1";0.5;0.0;"";"";"";"";"";"";"1";0.5;0.0
"iron";"Yuumi";"350";"MIDDLE";3079;1;87;3;0.3333;0.0283;0.001;1.68;"8214";"8226";"8210";"8237";"8200";"8214";"8226";"8000";"5002";"5008";"5008";"3";"14";2;0.67;0.5;"14";"3";"1";"0.33";"0";"1";"3";"2";1;0.33;1.0;"3850";"2003";"2003";"3340";"";"";"";"";1;0.33;1.0;"3850";"2003";"2003";"";"";"";"";"";1;0.33;0.0;"3111";1;0.33;0.0;"";1;0.33;0.0;"6620";"3011";"";"";"";"";"1";0.33;1.0;"6655";"";"";"";"";"";"1";0.33;0.0;"6671";"";"";"";"";"";"1";0.33;0.0
"iron";"MasterYi";"11";"MIDDLE";3079;5;419;8;0.625;0.1361;0.0026;1.96;"8008";"9111";"9104";"8014";"8000";"8008";"9111";"8100";"5003";"5008";"5005";"14";"4";4;0.5;0.5;"4";"14";"1";"0.12";"1";"1";"3";"2";6;0.75;0.67;"1055";"2003";"";"";"";"";"";"";4;0.5;0.75;"1055";"2003";"3340";"1036";"2003";"2003";"2003";"3340";1;0.12;1.0;"3006";7;0.88;0.57;"";1;0.12;0.0;"3153";"";"";"";"";"";"2";0.25;0.0;"3153";"3124";"6672";"";"";"";"1";0.12;1.0;"3153";"6691";"6676";"";"";"";"1";0.12;1.0
"iron";"Yasuo";"157";"MIDDLE";3079;289;502;581;0.4974;0.163;0.1887;2.5;"8008";"9111";"9104";"8299";"8000";"8008";"9111";"8400";"5003";"5008";"5005";"14";"4";433;0.75;0.51;"4";"14";"91";"0.16";"0.46";"1";"3";"2";504;0.87;0.52;"1055";"2003";"";"";"";"";"";"";277;0.48;0.51;"1055";"2003";"3340";"";"";"";"";"";184;0.32;0.51;"3006";533;0.92;0.51;"3111";13;0.02;0.69;"6672";"3031";"";"";"";"";"65";0.11;0.51;"6672";"";"";"";"";"";"57";0.1;0.46;"3087";"";"";"";"";"";"29";0.05;0.45
"iron";"Shyvana";"102";"MIDDLE";3079;2;42;3;0.6667;0.0136;0.001;2.92;"8128";"8143";"8138";"8135";"8100";"8128";"8143";"8200";"5002";"5008";"5005";"12";"4";1;0.33;1.0;"6";"12";"1";"0.33";"1";"3";"No skill";"No skill";1;0.33;1.0;"1055";"2003";"";"";"";"";"";"";1;0.33;1.0;"1054";"2003";"3340";"";"";"";"";"";1;0.33;1.0;"3158";2;0.67;0.5;"3047";1;0.33;1.0;"3078";"3074";"3115";"";"";"";"1";0.33;1.0;"4636";"3165";"";"";"";"";"1";0.33;0.0;"";"";"";"";"";"";"1";0.33;1.0
"iron";"Jinx";"222";"MIDDLE";3079;2;30;2;1.0;0.0097;0.0006;3.3;"8008";"8009";"9103";"8014";"8000";"8008";"8009";"8200";"5002";"5008";"5005";"7";"4";1;0.5;1.0;"6";"7";"1";"0.5";"1";"1";"2";"3";1;0.5;1.0;"1055";"2003";"";"";"";"";"";"";1;0.5;1.0;"1036";"2003";"2003";"2003";"";"";"";"";1;0.5;1.0;"3006";2;1.0;1.0;"";1;0.5;0.0;"6672";"";"";"";"";"";"1";0.5;1.0;"";"";"";"";"";"";"1";0.5;1.0;"";"";"";"";"";"";"1";0.5;0.0
