"tier";"championName";"championId";"teamPosition";"match_cnt";"win_cnt";"ban_cnt";"pick_cnt";"win_rate";"ban_rate";"pick_rate";"av_kda";"most_priperk1";"most_priperk2";"most_priperk3";"most_priperk4";"most_pristyle";"most_subperk1";"most_subperk2";"most_substyle";"abil_def";"abil_fle";"abil_off";"spell1_1";"spell1_2";"spell1_cnt";"spell1_rate";"spell1_win";"spell2_1";"spell2_2";"spell2_cnt";"spell2_rate";"spell2_win";"skill_build1";"skill_build2";"skill_build3";"skill_cnt";"skill_rate";"skill_win";"item_set1_1";"item_set1_2";"item_set1_3";"item_set1_4";"item_set1_5";"item_set1_6";"item_set1_7";"item_set1_8";"item_set1_cnt";"item_set1_rate";"item_set1_win";"item_set2_1";"item_set2_2";"item_set2_3";"item_set2_4";"item_set2_5";"item_set2_6";"item_set2_7";"item_set2_8";"item_set2_cnt";"item_set2_rate";"item_set2_win";"shoes1";"shoes1_cnt";"shoes1_rate";"shoes1_win";"shoes2";"shoes2_cnt";"shoes2_rate";"shoes2_win";"core1_1";"core1_2";"core1_3";"core1_4";"core1_5";"core1_6";"core1_cnt";"core1_rate";"core1_win";"core2_1";"core2_2";"core2_3";"core2_4";"core2_5";"core2_6";"core2_cnt";"core2_rate";"core2_win";"core3_1";"core3_2";"core3_3";"core3_4";"core3_5";"core3_6";"core3_cnt";"core3_rate";"core3_win"
"mast";"Taliyah";"";"";528;6;0;26;0.2308;0.0;0.0492;3.23;"8128";"8126";"8138";"8135";"8100";"8128";"8126";"8000";"5002";"5008";"5008";"6";"4";12;0.46;0.33;"3";"4";"5";"0.19";"0";"1";"3";"2";20;0.77;0.25;"3802";"1001";"";"";"";"";"";"";18;0.69;0.33;"3802";"3070";"3108";"";"";"";"";"";1;0.04;0.0;"3020";25;0.96;0.24;"3158";1;0.04;0.0;"6655";"4645";"3089";"";"";"";"2";0.08;0.0;"6655";"4645";"3157";"";"";"";"2";0.08;0.5;"6655";"4645";"3089";"3135";"";"";"2";0.08;0.0
"mast";"TwistedFate";"";"";528;25;0;43;0.5814;0.0;0.0814;3.68;"8128";"8139";"8138";"8135";"8100";"8128";"8139";"8000";"5002";"5008";"5008";"6";"4";26;0.6;0.5;"4";"6";"8";"0.19";"0.5";"1";"2";"3";29;0.67;0.62;"3802";"1001";"";"";"";"";"";"";27;0.63;0.63;"6670";"2003";"2003";"";"";"";"";"";4;0.09;0.25;"3020";30;0.7;0.57;"3009";3;0.07;0.67;"6655";"3094";"";"";"";"";"3";0.07;0.67;"6655";"3094";"3100";"3089";"";"";"2";0.05;0.5;"6655";"3094";"3100";"";"";"";"2";0.05;0.5
"mast";"Volibear";"";"";528;6;0;12;0.5;0.0;0.0227;2.69;"8437";"8401";"8429";"8451";"8400";"8437";"8401";"8000";"5002";"5008";"5005";"32";"4";7;0.58;0.43;"6";"4";"4";"0.33";"0.5";"2";"1";"3";7;0.58;0.43;"3067";"1001";"2031";"";"";"";"";"";1;0.08;0.0;"3067";"1001";"1006";"";"";"";"";"";1;0.08;1.0;"3111";7;0.58;0.43;"3047";2;0.17;0.5;"3084";"3068";"3083";"";"";"";"1";0.08;0.0;"6665";"3110";"3075";"3110";"3068";"";"1";0.08;1.0;"6655";"4645";"";"";"";"";"1";0.08;1.0
"mast";"Urgot";"";"";528;11;0;17;0.6471;0.0;0.0322;2.92;"8010";"9111";"9105";"8299";"8000";"8010";"9111";"8400";"5002";"5008";"5008";"32";"4";12;0.71;0.58;"6";"4";"2";"0.12";"1";"2";"3";"1";11;0.65;0.64;"3077";"2031";"";"";"";"";"";"";3;0.18;0.67;"1011";"1028";"2003";"2003";"";"";"";"";2;0.12;1.0;"3111";12;0.71;0.75;"3047";3;0.18;0.33;"3084";"";"";"";"";"";"3";0.18;0.67;"6665";"3748";"3065";"";"";"";"1";0.06;1.0;"6665";"4401";"3071";"3193";"";"";"1";0.06;1.0
"mast";"Anivia";"";"";528;17;0;35;0.4857;0.0;0.0663;4.0;"8128";"8126";"8138";"8135";"8100";"8128";"8126";"8000";"5002";"5008";"5008";"13";"4";13;0.37;0.46;"3";"4";"7";"0.2";"0.43";"3";"1";"2";22;0.63;0.5;"3802";"1001";"";"";"";"";"";"";14;0.4;0.5;"3070";"3108";"";"";"";"";"";"";3;0.09;0.67;"3020";25;0.71;0.4;"3111";3;0.09;0.67;"6653";"3003";"";"";"";"";"2";0.06;0.5;"6653";"4637";"";"";"";"";"2";0.06;0.0;"6653";"3003";"4637";"";"";"";"2";0.06;1.0
"mast";"Maokai";"";"";528;25;0;45;0.5556;0.0;0.0852;3.73;"8439";"8463";"8429";"8451";"8400";"8439";"8463";"8000";"5001";"5002";"5007";"32";"4";33;0.73;0.52;"4";"32";"6";"0.13";"0.5";"3";"1";"2";14;0.31;0.71;"2051";"3070";"2003";"";"";"";"";"";8;0.18;0.5;"3802";"1001";"";"";"";"";"";"";6;0.13;0.5;"3111";25;0.56;0.68;"3047";11;0.24;0.36;"6665";"3119";"";"";"";"";"3";0.07;0.67;"6665";"3068";"3075";"";"";"";"2";0.04;0.0;"6653";"4637";"";"";"";"";"2";0.04;1.0
"mast";"KogMaw";"";"";528;22;0;38;0.5789;0.0;0.072;3.83;"8008";"8009";"9104";"8014";"8000";"8008";"8009";"8100";"5002";"5008";"5005";"6";"4";19;0.5;0.58;"4";"6";"6";"0.16";"0.33";"2";"1";"3";19;0.5;0.47;"3006";"1042";"";"";"";"";"";"";9;0.24;0.67;"6677";"2031";"";"";"";"";"";"";4;0.11;0.75;"3006";17;0.45;0.53;"3020";12;0.32;0.67;"3124";"3091";"3153";"";"";"";"2";0.05;0.5;"3124";"3085";"3153";"";"";"";"2";0.05;1.0;"3153";"3124";"3091";"";"";"";"2";0.05;0.5
"mast";"Vayne";"";"";528;22;0;44;0.5;0.0;0.0833;2.68;"8008";"9111";"9104";"8014";"8000";"8008";"9111";"8100";"5002";"5008";"5005";"6";"4";20;0.45;0.5;"4";"6";"10";"0.23";"0.6";"2";"1";"3";22;0.5;0.55;"3006";"1042";"";"";"";"";"";"";25;0.57;0.56;"6670";"2003";"2003";"";"";"";"";"";5;0.11;0.6;"3006";42;0.95;0.5;"3158";1;0.02;0.0;"3124";"3153";"3091";"";"";"";"3";0.07;0.33;"3153";"";"";"";"";"";"2";0.05;0.0;"3087";"3078";"";"";"";"";"2";0.05;1.0
"mast";"Cassiopeia";"";"";528;13;0;28;0.4643;0.0;0.053;3.53;"8010";"8009";"9105";"8014";"8000";"8010";"8009";"8100";"5002";"5008";"5008";"6";"4";12;0.43;0.42;"4";"6";"10";"0.36";"0.6";"3";"1";"2";17;0.61;0.65;"3112";"3070";"2003";"";"";"";"";"";7;0.25;0.29;"1026";"3070";"2031";"";"";"";"";"";4;0.14;0.5;"";0;0.0;0.0;"";0;0.0;0.0;"6656";"3003";"3157";"";"";"";"2";0.07;0.5;"6657";"3003";"3116";"4637";"";"";"2";0.07;1.0;"6657";"4637";"3116";"";"";"";"1";0.04;0.0
"mast";"Nunu";"";"";528;10;0;31;0.3226;0.0;0.0587;3.32;"8128";"8126";"8138";"8105";"8100";"8128";"8126";"8200";"5002";"5008";"5008";"32";"4";16;0.52;0.25;"6";"4";"6";"0.19";"0.33";"2";"1";"3";10;0.32;0.2;"3145";"1001";"2003";"";"";"";"";"";11;0.35;0.18;"3145";"1001";"";"";"";"";"";"";3;0.1;0.33;"3020";21;0.68;0.33;"3111";7;0.23;0.43;"4636";"4629";"";"";"";"";"2";0.06;0.5;"4636";"4645";"4628";"";"";"";"2";0.06;0.0;"6665";"3119";"3065";"";"";"";"1";0.03;0.0
